id,id,AgeGroup,Gender,CountryCode,TopGame,Subscription
8834,6818,62vCK,ZoP8fwF6Z5,8792,0u;cD,-6730;252;-2503
8835,6355,hY,YH54,3313,O;8,6177;-3526
8836,-4995,FYZyaPWH,OO6Ydy,1606,BN0;Klw,-166;5676
8837,1135,ZKrRJ,0krsxP,5557,AQKqeyia;LsLsOryX;BZ0tVhi4,9888;5416;-9987
8838,1459,I8,63Gq,9012,0n6LiZUO2;ZY7yWVqNq,-7237
8839,-7155,x9vPgIYoPk,yzE,4777,e6Vy6esfm;kVcarVXfS;ZAiEzEFtM,1752;8211
8840,-6267,DqVMJN5e,Bpf,2887,RUwrLnODC4;8JPvA6pVP2;vssbzCR4VC,64;2640
8841,-8659,0,QiJMI,-7336,jibQ83HPnr;X4HsT31jy7,-5721
8842,6380,xJ,spjTLcsdq,6912,XOua;as0k,-406;8245
8843,-3506,j2wGi,5,5679,wA2YGuz;iqaSwb3,5959
8844,3983,TXDIOyFQA,cZjX,-3958,ti1Vp39aQ;z4CK2pYik;YzQD88B7U,5994;7752;792
8845,7914,3NpQqIQL5,yZUjl,1609,uAXd09eB3N,4853
8846,-9915,nu,hI,-9799,c;Z;a,3383;7922
8847,-8712,yihoc4414,nV6juxR,-3338,I;i,-3172
8848,-278,kpFQlnW8,W,-5903,F9AXwXNA6;jAP3LZcKZ,-4502;6143
8849,269,mXoh9,CxYRG,5938,GyXFz93dT,-6369
8850,998,ml8,J8,-9613,jQ3KjLFR,-163
8851,-9705,WvDlpK,SGSQN4,4734,Zl;b1;AX,-6398
8852,6570,k5mQkX6R,I2,-3783,eiyb6c8N;GgBgsiBn;h5xcDvRI,-6193;-7016
8853,-3150,w5,fRS8yWcSe,8155,MckjZb;f6SyDR;TKavyF,6377
8854,5140,1eMkZm0XW3,5ze,-8969,UkjXAs;19C2Xg,-7926;-4139
8855,-7226,OsSZ,uLXCdb7g,1054,RjKRGQkr,-3941;7044;-4544
8856,6018,o46xv,g,-2206,97ZD;6atb,-3118;-6116;7662
8857,3401,DcuSEaEJG,chitUv,-2340,04tRN,-3012
8858,3694,uRN,OBV,-5070,x1oV;aq3T,-9676;-643;-5686
8859,4466,APPB5bqnV,vETiH2,-3362,pCoUd5gE,6127
8860,8633,e1XMQ,t6K,-1144,cS;L2,-7346;-4912
8861,-2498,BR,rSIk,-2925,O;I,5194
8862,-9050,rQ1,D0kJ8Y,9308,qp0xt4,4586
8863,9204,VupT,ZmEF7,2153,JnxjM5H;vcfyQ0U,-6164;4075
8864,-5839,VVDz,qPtU,-375,9kadgk;b6ETFU,-4728;-9996;-2541
8865,519,Gevu0F,z5,8993,sIMot;voJuo;WMIW8,-5028;9267;5044
8866,-509,PaGnogRT2,DSz,-5218,7w;2d;nE,-2475;-6529
8867,3241,PVbjDQ149,QS8F7,4339,PMT,-5285;-5375;7541
8868,1161,E08UD4n,3seYZyVpOA,-3508,6wBO5y,293
8869,162,zFDj3I8gix,mIRX3p,2434,K20UaOsXw,1343;1436;-2901
8870,-6392,p280,ziX,-1096,2eH8;u2Aq,2288
8871,-3728,japb9AJ,kTqP,-8965,wyO;TwS;ZrM,1860
8872,7768,izj0Hi,KzuW5i,3749,kRu0Tb,3641;-204;4008
8873,2549,OX6,dcVv,-3910,KuO,5688;587
8874,-8836,XPq,JoqH,8416,k;T,6957;3464
8875,5215,IOjQ49Xjp,b2colta,2325,6dfn;jZ8h,-1575
8876,2911,Jp,Vl0,3274,kL49Hoc,-1992;8368;-1234
8877,432,9,A7,-8533,K8Hq;bbEb;pqJ9,6365
8878,309,8UDhByjBm,A1tFvl,-1984,g0Y6Zq;UmTMle;g7RaK4,1914
8879,-3175,7ZAletKIQc,3CuY,-2959,0hkRYugBl,1208;740
8880,7729,XVZC5KHH,In41J0p,3027,D;k;I,8231
8881,-2341,r9,SLhZY1y,-9346,UxzGROLB8;I4PoNLc8N,4489;6940;5932
8882,-7589,8bUhDH,z,2855,xoYC;CoK4;IPjS,5683;9454;3663
8883,6668,lhB,ceMuq,9949,O8b;o3k;JbU,-7958;4592;737
8884,-2637,Bi8cEZ,F,-2605,ywm;4B8;cWh,-8724
8885,-9475,X,SqKNQOAz2B,-4612,IHPVoV0xct;cpUDUaYIBS;BoXEfHu2T0,-6337;-4445
8886,-471,6U0ijreqiB,8xN1F,-4240,M,6896;-525;-8213
8887,7144,i7,pTb,-2744,nSjD;oYCS;S6A2,5367
8888,-287,OHcW5M3Cq,ZuCiXBgW,-5625,5ue9Ccc;aRPtRzn,9359;-2234;-9259
8889,-876,tgGhU4W4Zw,O2,-947,qN68LoJuKM;RkmxR3bk0R,4441;8117;2067
8890,-5293,V,0rJTIZHDfk,-156,QtrMl3IY;Hw95G7Tg,-5012
8891,-5651,MOZj2I,GN,4074,UlhVg7t;68v5pNI,376;6562;-3991
8892,-4635,bHPkcTr,SmV67hNl,9840,B;0;u,4208
8893,-5281,dr7yVQXoZy,Xw,3549,CN,5275;9801;6176
8894,5850,7U,FrWKuCz,-560,pfK,9772;5572
8895,-5857,8HrNu,9vwDvVsrUY,5666,NaflAHQ5K;q8jAPwQZ2,-2235;-315
8896,-3671,AfC14q,lPeDG7D78K,-7927,zYCqj;uo95Q;SyuQk,5896
8897,-5207,Gact1VObSs,gVUKWn8Ero,386,2,6231;565;9209
8898,2191,d6,30X,-5369,1892myuaF;T4IWEY0Jd;k69CVFBJM,6769
8899,-5404,L4Lo08oF,U6wbs2hG8y,-5544,a74VL;Brhl2;LvXlL,4996;3381;3986
8900,-1404,s,xR6OdvSiz,5312,pLtoy578Y,9376;-7941;-3123
8901,56,sIhzAhUqC,9WHXbfLn2s,-6913,HH74UwZo;uWEy5jMa,8065;-5951
8902,-3035,rYpTwkVK,K1,2579,attKI7Aw9;CH0IVbvwc;YZyYgiBpg,-5747;273
8903,-6738,FVNpMsa,ZRPsRxNn,9811,Zw;v7,-8670;-795
8904,-7336,n2PcEVdu3B,Zom,4154,2t,-8585
8905,-8880,6RqtSXg,nwGBfR,-8099,0iN2eZG;fIbAuNM,9725
8906,8633,rTA,WxLRVXD,-8205,id24dueh;689sqTIG,-1911;-1173;-5801
8907,6677,v,XxRFtNVyg,-2015,3OHsqcZZW,-7391;-5473
8908,8431,Km5B,JRqvLZXBdc,348,2bFAT1Q;mrNm5sm;AhTMsEf,4858;-4895
8909,-8629,L40TUm,jsInEY,-5921,NqEN00;oVfec4;rfWwdL,6394;3120
8910,-4710,v,MDTanMNHqW,3507,KRE,-4710
8911,-6266,RBJ,zquXVL,-7216,HY;WX;YH,7239
8912,-9448,lTyd,d,-492,ln5VN4P;Se48OYN;js17m2w,-7568
8913,-4048,MDOk,uo8BkjWlA,-7280,yRA;uIH;CWP,7197;-5298;5085
8914,-6647,NC9YU0kej,E,-6535,zM7k6Ufd;Hlc7QtBM,6299;-6060
8915,8510,xw,G,8491,7xXbY9sCr;4eJOQaCNS;iMP68kPXY,2129;5841
8916,8555,HY,SNWRv,9951,JkmCQhoOMe;ns5X4vzgzF,-9855;-7240
8917,713,7UIp,GY4IEVPV,-4706,RwEx7K0h,-7466;-9745
8918,-142,kuo6pju,c,-6347,sRd3WT6;0AR4bPK;8XJ8fxq,-4096;4456;-4909
8919,-4230,i4s83CHM,WPXhuyu8t,4185,X;j;5,4929
8920,728,yo,BujrIq9HC,1501,tyNewqud;NCSC6IOz,7578;-1664
8921,9906,KPh3Gzh,sY,-2008,ra5GxZTW,5761
8922,3348,ga6TsZwjJ,i3BFyPi3R,-9772,QtsGT9Z;2ReHorh,6037;-9263
8923,3092,GI,NRblPM,2866,y;S;M,-9879;-1751
8924,9514,HdM13tL8Mp,X,1316,uUs,-251;8423
8925,5222,IcuY5PsUTG,3qHfa28MJJ,-9999,Qo;S5;pE,4106;-7736
8926,8369,iq,1NQv3p,-6710,R9U7;razY;t32J,-9951;-9739
8927,-5698,MPxFucD,a9kk,6644,kwE5On;QPx74h,4632;5018
8928,-9200,c,ay,-7308,4LkhUKkahz;x5wRWECD9t;ytJAitMrrT,5616
8929,-8320,wzs267nrjE,0Dt8J,7102,7i4UMF2;GOcDrea,723;916
8930,-5148,f,k,3368,B4;Pz;cr,-9938;7775
8931,2835,D,LF,-2481,1Y463JZBTe;4ENggsTV8C;uFiTZ80huh,1397;-4596
8932,539,p4WObng,iuI,-4691,Xd,5890
8933,3442,7p88,DEuPm9oSzx,-8601,TzfVJK61iG;xjo4Y5UmSb;Ykayvubw4j,9681;-1002;-1965
8934,9077,iQW14hOQ,MYc,3880,VWv;ytu,-1684;-4213;-984
8935,6665,sw,MUxowHkT,-2712,BpdxiW,-7109
8936,-3117,UVt,YzYp2qA,-6831,yHDC;nO72,-211;-6911;-7423
8937,-9253,LO0K0,aSB8Y4hiy,9644,KyTZBi8rO,2761;9049;5289
8938,8941,xUscZY,DN,-5298,akRIXO,5626;3401;5913
8939,-2646,U2,56gsK,7571,y9M;zRl,7002;6924
8940,-7321,8R3yc,BARumN,-365,81eKywrz,9330;-268
8941,6637,bBP3aZ,73Vp5qjvBW,-9242,70UNdCW;JCCw4JX;l7uFWbW,9396;-6615
8942,6419,B,2Q,8081,VUoldv,6585
8943,-7197,jxchXVy,pDXfVIMQIT,-9499,r5I;t45;ziH,-4792
8944,302,j63d,Pr,4480,5hL3S;d3k6A,1872;-5985
8945,4297,GLhZUncSR,Qhky,-4115,T8d9ac;TcRbbD,-1283;3189
8946,-6079,FSUe,amOU,9624,GC6yUgSr,142;-4849
8947,-8904,G2HHeV0,KxGD,2,H9V;vTK;5fh,-5799
8948,-3696,pO,oxlm4,5825,p5,-1025;-6753;7697
8949,-4622,I4,hXgJOh5yYW,-2633,Vt,913;9473
8950,9451,meK,oxzOI2WILF,5796,r;o;R,-7465;-8435
8951,5352,50,w,2515,Ztmx;BVod,-6946
8952,1840,BhO7A,yZvL,909,l6onnPcv,-7661;-6955
8953,1720,nhE,VhvhqmY7,6034,Q;X,5389
8954,542,lWIyu6Y,ck,-8579,bi3rVq;MfUdtW;eK4SRX,-5870
8955,6847,PTwXcGW2,LZh,-169,ISKQfP;CfoDdE;5umRdU,-1598
8956,3292,Tt8o,rxC,9822,VwGJSk;iSIrjF,-7711;-8752;-1083
8957,-2505,x4KshJ,7,-6364,hi4hlsW9;u1HPuKf9,1946;4244
8958,-5239,uAKDVNH1o,cL,1825,7brx8HhS9,-5562;6987;8454
8959,-7883,L6HKu,cGIIb2ZQ,3142,gA;Vb;rR,9582;-4714
8960,-4245,xzqsEq3,bVdADwE2F,-1165,TO,-5843;8475
8961,2882,7OB7enfta,0gSzB250H,-525,69mr5BYs8;5A4lS5l3w;tGdF2VYTu,7314;-1475;1404
8962,-4718,Q1qEG0v,3QUPNH,-9035,U,6677;-8292;-4368
8963,1214,oGhyZXQ1,N,2513,JC0P;DClG;xPzJ,-3414;-8586
8964,7696,xcQ,K3rBBI,-7983,Zl;u1,-8153;769
8965,4170,4pgXZJH,RUddctG,-7828,MXEI8C;lPkbB6;oU0pKu,-3869;1872
8966,7396,M,LPQo3l75,-9435,Kf0;mXD;Oi9,-4306;-9982
8967,-9333,Lr3O9,6Z4WiO,-8986,1DYT;iyyY;ZjkK,-9957;4057;2938
8968,3669,xuAcZvy,UTTzTr,-8100,ZEa2X,-9565;-5332
8969,-2068,U1,IQM,8422,UiyFuS,-7519;5575;-2105
8970,-3125,RZwF,b8YMY7E,916,4L2L3;iRF2n,-8507
8971,-8746,SfzX,QN9dhCF,8864,e;s,1834;2805;7130
8972,-4225,jz,E,-9812,Q0Ul,-1987;-2829;3703
8973,-1168,Xc5zZR,ge0,303,ymDsU;UIGvX;KQIkB,7107
8974,-7981,pp7bpwwSXi,EGR,4224,1dA;MVR,-4344;-6489
8975,9732,dz7,E162,6213,Awbf;HiYF;afWb,5696
8976,-5154,id5DeOy,21bYQe3QZC,-313,Mz6o36ajm9;xrL0UvrNxC,7129
8977,-5255,emK,op88,-6426,uP;Qh;RU,-8582;-8768
8978,-3998,7ewlSZN,VQ62h5y9,4665,1AZwsS;kFujV3;jhilNo,-64;1040;5751
8979,2110,ZGqAVMBp,ceV,-8536,lU9SCt2c,-6365;-4717;-7364
8980,-5391,PqDr2U,gjIKDlQfo,-9512,T34,4797;4981;-3263
8981,2361,CLTCS8,3ZsU,4876,G7330kRy,-8110
8982,2464,WA,RWnk,-1304,aGB;lh8,9332
8983,-2382,z4JHtXzd4,PVSiJL,1551,x;X;f,-6573;7542;40
8984,308,INN4SEb9r,fiv,9206,zTZDaqtWP;EXhI0YAy8,2717;45
8985,-1097,vL6,U,-4150,IkRSzcUkIg;E2DmeD4w7K;Hrz986gpgm,-2604;-4823;6026
8986,-6672,4EC,5kGRMeeKb,-416,ZZ9KGJK;6L90YJH,3538;-8026
8987,-9662,uYBrh0TemA,W8XO42,-5031,Xt,-6702;1654
8988,-7260,F,s,-1588,KUUrG;8b7Fp,-7444;2007;-6430
8989,3978,LL3,yA5BNCBW4b,7658,OAq8a;0jkmt;6K2w8,-8962;-1008
8990,-759,26BS5QVJ2a,OeOw515UZC,2695,neLw4vCi;GHlgSi7s,6563;-646;3034
8991,6861,x1v2vbr5C,p,-5798,Bfe;Cx8,300;8252;3388
8992,2910,jZd8rDVhyg,SYAYM,3854,5EZzFKI3ss,2364;5619
8993,-4471,lVryzK5ug,CFt,350,KGv7c3rM;q0vZlM9B,-7687;9227;6257
8994,-8367,q,qyISpynl8Y,-4123,t9g5;m4TI,-4356;4899
8995,-4716,1T,I8NAqCO,-8701,KCP3sAzi;Hi8eLii7,-1219
8996,9873,C,o,-3801,iFHOJivH;NAIWIFD4,8113
8997,1474,1o9,R,-5528,VNemP2,-945;9264;-9176
8998,4965,892Z,K5,145,O3HiSLhCWP,53;-3619
8999,2767,rSa4CvRcAc,etUC0m,1773,lDi9pm;YjkKHU;wEXnVo,-1540
9000,6426,V54,rowo4DKQ,7403,s3H9wkKh;uszTP2R7;RIz5n9RI,5386;6925;7003
9001,-3438,Ht,0y9KwKCCj,-9453,Tf2fVB4H,-6681
9002,-1233,I2,mlHEzdb,759,9P3xmCpgFb,3470
9003,-5289,vx75YYXG,D0,-7630,zkY1,6682;-6195;-1402
9004,-3971,pEBC,ARNn,-7941,N3dasNfuV;Ly9IODmth;Cdedd3q17,-8382;-993;-3770
9005,-9021,xHPDU,ZKtx04l1Vz,5038,LooeD,-1385;-7304
9006,-6786,aYl,p5YVG,562,78;87;pw,113;6188
9007,-3934,oWzRFg,BRzm,-7485,J,6797;7929;-6916
9008,-3809,Qj,D2UYJ8O,7654,BSPs9I3,3140
9009,7587,KmyeiGq5wM,o,6179,FeFi1IJ1M,2794;-5549;-7425
9010,-4376,xL,OsW6I,372,B4o;7N4,-5876;9869
9011,-3526,XAJ9,RGK6z6,8465,5,-6246
9012,-1650,IUIU,UOGn20,791,fwn6;eLqo;UkWs,8629
9013,-8933,Ei9hJL,ufO6Iny,265,xFRunP,2600
9014,-3198,4,QMrSYBW,9756,V;r,-4500
9015,1157,5RNGY,hymq,8100,heuCxdn5I;V5RhAvPtm,-4967;9457
9016,5704,C,7NAvzTX,-3228,jN;DX;Dk,-4786;-7242
9017,-6233,UEzWhbWpbz,X,-7906,DtR3kzsmH7;XTExjzqkVn;ZMdfBShMuC,-3387
9018,-8749,fZyWnTCi2q,j8XLacn0y,3893,hpNY4h5;m3XHOj9;zWbUmnS,7187
9019,1108,9Dcyh,Ac0R0yhg,-6170,Um4,8015;1539
9020,-9686,LuNwWB0,yBIT,-1650,t23Ja0qO,-7602
9021,-8198,OCPbHLENe,8MZibs,-8376,Wc,-6614
9022,8609,qLnwZ,OU,-4924,69hBj,-380;5185;-9116
9023,1874,PMCiTC,9C,2297,TB6e90,1818;7465
9024,7373,TCa,s0pDSNtRH,3841,v7yfgwggcM;nnXX8c9uoP;CBbE8jMq2e,-1474
9025,2915,Ma2EhEY,kv,-9127,f7ApJa8jsX;kwU4e7uhZy,1469
9026,-983,90KIWM32,A1YbpjVmL,8365,1tB1e4Te9V,840;-1342
9027,-4965,p,lY,7986,5F;wk,-4439;2702;2453
9028,-4021,ilR7,VsmCd,4432,IFUYOxHO,3686;-656;1813
9029,1565,Q,kb,-9326,Pp8vEHGI,-6337;5352
9030,-6811,U0,WdCQDeIib,8922,i3;OP;yq,-5340;5089
9031,5370,Ed1nDng,f183W4Mvbs,-8518,Kl2vk6UY4b,955
9032,8856,bihYQb,vO7apjaBuf,-9234,Bj;po,-1879
9033,9225,nOP4qSE4,34AVLnI,-4548,qK;xf,-6213
9034,6628,Thxf,j38emsabGc,-9768,KP1MXe,-1781;7511;-4832
9035,9212,COpJJo,cWUaFeJ1,3475,t0gmpvERi;7524CwBEs,5300;8055
9036,-452,feFxjli9j,b,6835,t9Qy,7522
9037,-1867,JCTUXgSx3W,OJJ,-566,CAPY;mdAm,-4857;-1821
9038,-1690,7PqwyPAf,kJF5,8633,cKUgfHc;dWwyFLz;Tj7GnzX,1512
9039,9990,Ot,44NHE4Udq,9124,gsp;sVA;tya,574;-434
9040,9662,x,Qk580,9760,F5dWstERme;3TZxqzixep,1085;-9118;5998
9041,807,kC2v,jmtkVRs9,676,sD7c;MpId;y1nP,-4178;1908;-6835
9042,-2353,S2R,OikVREbZ,7257,UXQGhuLrWL,-830;4113
9043,-572,u,V,-3328,XOj,4614
9044,-1222,is7,vsASgZI,-7118,3iaX1WAhYO;PIblDr2Klj,-5139;2492
9045,-1814,TXnz9RFFuT,L7aYPD4i,1532,i00J,-6203;-3134
9046,9735,MCh7,YAq5I,-3458,fMEi6;Lg44o,6305;-7025
9047,5645,wlSKk,KA,-2318,JCJzGg;2sNSCm;sKlbUE,-1540;4013;36
9048,131,WjAKy,VDAzexCke,-874,vHBSnfj;s8tbERp;1rYE9hy,3398;2931
9049,-5703,rZwnA0oi,QnQfoDzbU,810,zlvBBNsr9;3L0lxCG4G;18WRIdoK2,-3722
9050,-4791,7xoz5Fnw,aW,-8699,wfcFpKu,9474;-5079
9051,-7977,3i,If6VPyMQ,-4142,G67BM0;ON0bCv,-4377;6320
9052,2790,phZq,VwGxMuFI1Y,-4936,I;2,-1818;-4651
9053,-4379,k2,TgCwj6uoYY,9094,zMN3,-8051
9054,-7553,21S4iosIUM,BbdH4JZ,6954,PGAKEh;Poy41N,4035;-2435
9055,9494,8aF,OP,-7069,vIbyFZ6J;Du0OLnmQ;1UwcHDpy,-1444
9056,9912,yRSE,dXd1Mq1,-1838,aszdSvyoff,-7720;4329;6658
9057,-7790,rrbM5VE,XDasTG6O8,7200,LmF4D,-3752
9058,516,bn,8Zt8CzAO0,-2476,B;C,-481
9059,5671,qNFq03e1,X54C,-7934,IY;Lz;k4,4297
9060,8692,sVk6,Hu,-5441,h;l,-3321;-7388;9847
9061,-2588,Ur,QUOcU,-3955,JoIt;gfT9;lhvA,2472
9062,-6605,RvkhHqr5,eLWBj,-9506,qf6fjqTDM,7325;1280;-7412
9063,-507,Ort,H2TxEApHxB,-4997,sG3RSaXH;9XIeXbvR;2SOknC6T,-8756;688;-3842
9064,-1879,t,pFR5,-2670,6z;7Y,8738;2151
9065,-3484,q8P5L,Y,640,7ShC,2906;1688;9600
9066,-8430,lUsw,z4,-3790,cIVJrR8iZ,9841;4700
9067,-916,5k1rHKXF,rCbGK,-8197,kkIUVW541M;q74YRvTDeO;HYxtZBCU60,714;4108;-4432
9068,-2063,RhiwpF,0A4SKz,3295,0s5m;5FfD;L6Mj,-9615;9123;-1011
9069,9482,nSL1eTD8e,wk,5414,hUNh;qvkU,-279
9070,-5784,QILol,OJyiHOX5sJ,-9774,WWYHS6PL,-7002
9071,-766,S,Q1,-630,XRliWCovB;jjp8odKE9,7652
9072,-4746,g46VuPO,rAQ3sm0Rng,-7571,GUXD,8397;-7931;-5171
9073,-9260,me,6,745,tXU;HMR;G9Q,2778;9504;2041
9074,-3952,8ScjGy,wCLDA9caTm,7130,T87rJQpMn,7703;-6836
9075,-6680,5rw1JaVq,U8FdCb1DP8,5763,fm,4664;3124;-3647
9076,6056,J92k80lh,k2a,-8898,uA1AhiZ;LXdP6yx,-4953
9077,-790,wMez,U4,5882,mjdWIKwIsY,410;5066;-5492
9078,7021,NUAAk,Srfg,-3747,6WZyHXZXD,5294;-3102;-4075
9079,9631,iYfHNK,bFCT6,3906,zvJS1O;KKswRb;cKg4ko,-3119;-1618;4354
9080,-3895,NyQCHJ,Kl2tc8O,-5840,ddTsZ;hcKEb,-1857;21;-8110
9081,3691,Az,9lt2Vs,2666,ceAwepLzH;E91hKXa9N,1617;1898;709
9082,9913,Y1hfoNmKM,ysz,1178,J3SN7wd,9354
9083,-5686,OAJB,jK,7860,ihZiC;RQGlN,-1804
9084,1490,lQm,zQrmSr,2354,Xk5v2guM1r,-7731
9085,-8565,ZxGrL,UUTJYs2,-7938,t2rdj;BXxSh,2260;5794
9086,-7959,gXZC,KsSsWO,-6587,tfd6iym;VewHdTE,4083
9087,6116,iBZDez,qCf6Q3,-2285,1R3,-9410;3348;7050
9088,-8947,kmFSDR3d,XBwplF4,-6074,36Xv1nPl1D;bxBpH9AaGQ;R99i39lPzq,-2532;-2925;-2678
9089,2477,BIgqYcfI,S,4504,adwF;32gX;BzBb,-2397;1543;7725
9090,1275,IUz,o,-5915,YzyjhVrj;S5JP0mY1,5944;-4440;934
9091,-7163,uXK,xP3VlETHFr,7598,EycRaQx;uByckPj;LYHTqQb,-1821
9092,3870,WO,g5T,6543,CcfcAR,-5914;-8444;-9200
9093,2728,rJ,BlEBX,9151,AMfN7sHy;LCMJi1oD;XWP8K0YM,8074;6520
9094,-5584,52LxlStD,FJjmHmGyX,-3958,GZ;0z;Gg,8542;6055
9095,7932,z6iGJx,R7wTQt93L,8698,1eV,-4207
9096,-8727,1Rh,9NCWS9TmwV,-5004,3lNnedZ,1924
9097,5597,fBCg3higF7,1f9IGf6,-3648,1FruP6Gvf,-3807;1552
9098,3330,P,nvpmJ7iH4,8268,epgNiGdm8,8779
9099,8965,rFseUKI,gHmsy2,-7209,S1;Bv,-3149;7494
9100,-5089,pZe35zDpsI,zzbMMDc,-4728,588,5803;6969
9101,-42,b,MS71Hk1,9437,7aF,-102;9721;8847
9102,2503,N,Q,-30,9;t,-3899;-1599
9103,-3056,xDKEf,68jXgvPw,991,R5z3A48;WY3duUN;Ox7E5Fx,406;-1701;9872
9104,-2902,JTB7nwL2,dYe,-7671,q4j27A,-9075;-287
9105,9132,0nZ9nQe,ML9F,-8889,fcW;w7R,7662;7728;-6152
9106,8635,7ghhPZtw,EtDsBOaa,-6964,L9dnNZ2G;Dry6HU5b,-2634;4216
9107,-350,jEEv92Ak,YUyE,-4391,L6x;fNN;jXD,-7712
9108,147,mij9jfIx,4,-5842,pmcCY3p;vqjxmzl,9912;-5014;4194
9109,4886,cN2,SGHyV,9691,gYYRF;d0zu8;6rjef,823;1050
9110,1612,LyihBi6,ygq6,-3636,f,-4773
9111,-2043,og5a,LtnMPGrH,-6069,5G3J76tZ;p1to2mbj;TujNhDkP,8453;-7819
9112,2262,eLJPR7aM,ilYF,-8852,T504oXlHs,2562
9113,-5210,8RfRRpXpe,INvN8cn,-6235,xrh,-5365;-9306
9114,6093,HJJqhzm,O4QFCd,8519,vLTfgJ1,1433
9115,5801,DWkTq,3UdGw,-1949,9XJL3xy,6593;-9960
9116,-2690,NuNVuiij,F,-4248,vLG;Rh8,-2682;-2222
9117,-6872,Sc,NchQ4,-2933,lssx7;DNHZs,5915;2074;-4473
9118,-4292,X7pUZ,HD4B1MR,2275,7QMHMros;yJ4dgrmF;WCI1OHVa,-4630
9119,6258,VSHyh,u9ag9q0,4921,fRpDz;0a1DH,5955
9120,5601,BFp1J,z3HR,-1571,gvA;PNT;6aQ,-3544;-1585
9121,-2765,LVz,G,-8801,ecnau,-2055;5747
9122,-1024,wdHoR5jjf,Q1,-7216,a8rKUUmrki;PU0HMoGeSB;cOmV33Xfri,-4922
9123,-623,z76yoh,B2cqXtPr4L,7590,L1VHeNFTa;7mERxYSrL,4744;1137
9124,7724,2,tF,-1366,lk5ZHry;RGh6PjO;z0PcUEM,4105;7799
9125,-7678,HFiO,RCgU,-9103,w,-6735;-4532;-2015
9126,-686,O34F92j,IYcUIemuD,-6938,8;F;v,-8974;2613;-60
9127,-9297,Fw,f9IQmH,-3785,bkL9;1KC8,2254
9128,8125,va6lc,CE,-4168,bMSRf0f;2zIvSWq;ffYKgcD,-3704;-6045
9129,4786,qbtPpk,YBSMCFl,1652,p;t,-3171
9130,-5374,JF49Qqf,6DqM,-9165,lXAi;49Cr,-2765;-546;-2677
9131,2261,IFlFhPtlyA,e,5,9R6;mBV;QlO,-7086
9132,-1453,FemHHNGeF,GcJpWM,408,A7mTC,-2882;-3649
9133,-346,tKcyjc,6P,9668,xLqOsUi5uG,-4306
9134,4457,kl4vBXPGhy,DnV,-8591,qtn6QRK2wo;xuCxQ9uJWL,5589;4949;-6816
9135,-2055,FavSWe,gEl3y7,7907,iXARflJYwC;nLsS9kU83U,-220;-342
9136,-2687,3,1afl7,5348,U;V,6200;-2493
9137,8012,GuIqBSKAed,Kuplv,2855,PqvtXJMNjn;Deh78FB1H7;WsP25Q5Osx,4116;3541;5486
9138,-8112,Y,JP,4565,sVAVtUO;vsGxWwU,-6847;-4416;5751
9139,1344,Y1VaY,nQkZeTwKC,5276,KizIQ;uUeSw,7093;-7365
9140,8433,ADciS,vQBA0eH0H,6111,wpu72;SMnJ8,614;5330
9141,-4227,CZv5rzB7Q,9vy,6723,nGr4DeN6,890
9142,8482,M,8Z,-8114,Txk,-4415;-5788;1619
9143,-2317,M86a,DPkcuVSocm,4465,1DhjKWnr,8700
9144,1033,HX9xKSa,0hIbBKlqud,-1720,kVasB8UH1;BXQ6JnlSi;5rK2ZqzBL,-1208;-1316;-359
9145,9774,BX,E,-5974,TYhmw0;1I3ZHH,-9611
9146,5126,XJSbb1k,D,8750,U6l8Y;N91a4;FWjhP,7554
9147,423,Rd,t3i6,-6524,w;j,-8471
9148,-7598,zzo,dRzkncQ,6726,4IjXcgDd;piAeAFJf;frokZ6CK,9709;-4484;5237
9149,8736,SFht,IZZuI2mh1s,2409,tX7ju;oHpqn;ZmQAj,-9004
9150,-580,P3oHp3QjlE,N,6805,H7x;0Hy;rW0,9702
9151,-914,xu,CJEfTzsynt,1056,Nl2;7Jo,-8104;2313;8428
9152,6272,MzaRxF1,6kQDCM7,-7730,qu,3357;-5860;4976
9153,-6349,xw6X6,EnG,-4496,CW69;Ytum,5587;-5932;-2576
9154,-7567,MvSH,pL,-870,D;T,1029;-5134;3084
9155,-660,VGf,Z0R,-3104,TAsx;iGTa,-3409;4281;-1503
9156,-9272,f,IUH4sQIZ2J,-3596,d,-6068;-5275;-3766
9157,2446,xfYhh,8xeM7PlbTy,-8839,GXvZ60sfJ,-4264
9158,-5962,VYgAQU8k,pt26tjzlO,5436,kxZk0v3A,-2009;7188
9159,-4379,MTNJ,VfQqV4,-4878,NYuIY3l;q0QrfFr,5318;3354;4256
9160,1750,2ajrkqj1,uyvMvI2,7628,zAfd7lYSn,-9893
9161,6438,VLdLe,KxJ,297,gnHtk0utE,446
9162,-557,Hxt24rc,7zhAtZ8RM,-9402,xFAMHuPz;5DutmLvq,-1989;4541;-1880
9163,-5201,V,kfeq6x9GlC,7517,ul0;q3w;Bqz,-5992;1345
9164,-5973,SD,U9KT,8257,7vblXMh2;1uT1bTtf;ELwLn1tK,-3542;6762
9165,5370,690KF8S,3WsqK5Ptu,-2115,ThlpLd;5pp8b1;1LcQAg,3210;3878;3450
9166,-1855,co1ASF,t2nmIwbWC0,-5780,SKDW4da3bn;YN2QMrv4D8;C8NDDA7IxN,9710;-5511;3925
9167,-6860,pYZQ,RO5ax,-7359,eC04;56eD;okjN,8989
